HWSD2_SMU_ID,SEQUENCE,TOPDEP,PH_WATER,TOTAL_N,ORG_CARBON,CEC_SOIL,CLAY,SAND,SILT,WRB4,SHARE
16642,1,40,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16641,1,40,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16634,1,40,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16638,1,60,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16806,4,60,-7,-7,-7,-7,-7,-7,-7,LPeu,20
16642,1,60,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16641,1,60,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16634,1,60,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16638,1,80,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16806,4,80,-7,-7,-7,-7,-7,-7,-7,LPeu,20
16642,1,80,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16641,1,80,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16634,1,80,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16638,1,100,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16806,4,100,-7,-7,-7,-7,-7,-7,-7,LPeu,20
16642,1,100,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16641,1,100,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16634,1,100,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16638,1,150,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16806,4,150,-7,-7,-7,-7,-7,-7,-7,LPeu,20
16642,1,150,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16641,1,150,-7,-7,-7,-7,-7,-7,-7,LPeu,50
16634,1,150,-7,-7,-7,-7,-7,-7,-7,LPeu,80
16713,1,0,8,1.24,1.161,17,24,47,29,LPrz,50
16712,1,0,8,1.24,1.161,17,24,47,29,LPrz,50
16711,1,0,8,1.24,1.161,17,24,47,29,LPrz,70
16713,1,20,8.1000004,0.94999999,0.84399998,12,23,46,31,LPrz,50
16712,1,20,8.1000004,0.94999999,0.84399998,12,23,46,31,LPrz,50
16711,1,20,8.1000004,0.94999999,0.84399998,12,23,46,31,LPrz,70
16713,1,40,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16712,1,40,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16711,1,40,-7,-7,-7,-7,-7,-7,-7,LPrz,70
16713,1,60,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16712,1,60,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16711,1,60,-7,-7,-7,-7,-7,-7,-7,LPrz,70
16713,1,80,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16712,1,80,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16711,1,80,-7,-7,-7,-7,-7,-7,-7,LPrz,70
16713,1,100,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16712,1,100,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16711,1,100,-7,-7,-7,-7,-7,-7,-7,LPrz,70
16713,1,150,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16712,1,150,-7,-7,-7,-7,-7,-7,-7,LPrz,50
16711,1,150,-7,-7,-7,-7,-7,-7,-7,LPrz,70
16810,2,0,6.6999998,1.5,3.1629999,16,20,51,29,LPli,50
16619,5,0,6.6999998,1.5,3.1629999,16,20,51,29,LPli,10
16810,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16619,5,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16810,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16619,5,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16810,2,60,-7,-7,-7,-7,-7,-7,-7,LPli,50
16619,5,60,-7,-7,-7,-7,-7,-7,-7,LPli,10
16810,2,80,-7,-7,-7,-7,-7,-7,-7,LPli,50
16619,5,80,-7,-7,-7,-7,-7,-7,-7,LPli,10
16810,2,100,-7,-7,-7,-7,-7,-7,-7,LPli,50
16619,5,100,-7,-7,-7,-7,-7,-7,-7,LPli,10
16810,2,150,-7,-7,-7,-7,-7,-7,-7,LPli,50
16619,5,150,-7,-7,-7,-7,-7,-7,-7,LPli,10
32147,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
16993,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16956,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16969,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
17584,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
17606,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,65
17609,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
16911,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
26931,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,40
16913,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16914,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16916,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16918,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,30
16912,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16907,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16938,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16924,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16920,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16921,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,40
16922,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,40
16951,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,30
16925,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16927,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16713,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,40
16167,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16178,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16170,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16177,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,80
16176,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
16171,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
16694,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
16682,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16701,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16705,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
16704,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
16703,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
16698,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16700,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
16699,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16680,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16659,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16658,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16657,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16660,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16708,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16678,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16672,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16677,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
16859,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16858,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16860,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16827,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16826,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16707,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16857,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16877,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16863,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16883,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,80
16712,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,40
16720,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16719,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16710,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16709,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
16651,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
16813,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16818,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16817,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16816,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16802,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16814,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
16620,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
16645,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
16643,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
16639,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
16647,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,90
16652,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,90
26962,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,80
26963,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
26965,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
26933,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,30
26964,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
26961,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,40
26902,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
26953,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,30
26901,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
26903,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
26900,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
26899,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26954,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26907,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
26906,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26946,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,25
26904,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
26958,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,40
26960,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
26959,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26955,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
26956,4,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
26957,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
26971,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
27035,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26970,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
26969,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
26985,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
27030,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
27023,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
27022,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,80
27021,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
27008,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
27020,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,100
27014,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
27013,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26966,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,50
26968,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,60
26967,1,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,70
26937,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26941,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26938,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
26922,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26923,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26944,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
26925,3,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
26908,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,10
26929,2,0,7.4000001,0.57999998,0.71100003,6,12,66,22,LPli,20
32147,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
16993,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16956,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16969,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
17584,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
17606,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,65
17609,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
16911,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
26931,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,40
16913,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16914,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16916,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16918,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,30
16912,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16907,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16938,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16924,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16920,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16921,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,40
16922,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,40
16951,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,30
16925,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16927,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16713,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,40
16167,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16178,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16170,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16177,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,80
16176,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
16171,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
16694,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
16682,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16701,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16705,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
16704,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
16703,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
16698,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16700,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
16699,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16680,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16659,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16658,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16657,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16660,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16708,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16678,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16672,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16677,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
16859,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16858,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16860,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16827,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16826,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16707,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16857,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16877,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16863,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16883,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,80
16712,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,40
16720,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16719,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16710,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16709,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
16651,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
16813,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16818,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16817,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16816,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16802,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16814,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
16620,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
16645,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
16643,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
16639,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
16647,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,90
16652,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,90
26962,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,80
26963,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
26965,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
26933,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,30
26964,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
26961,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,40
26902,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
26953,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,30
26901,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
26903,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
26900,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
26899,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26954,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26907,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
26906,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26946,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,25
26904,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
26958,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,40
26960,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
26959,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26955,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
26956,4,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
26957,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
26971,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
27035,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26970,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
26969,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
26985,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
27030,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
27023,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
27022,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,80
27021,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
27008,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
27020,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,100
27014,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
27013,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26966,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,50
26968,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,60
26967,1,20,-7,-7,-7,-7,-7,-7,-7,LPli,70
26937,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26941,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26938,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
26922,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26923,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26944,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
26925,3,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
26908,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,10
26929,2,20,-7,-7,-7,-7,-7,-7,-7,LPli,20
32147,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,100
16993,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16956,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16969,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
17584,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,100
17606,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,65
17609,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,100
16911,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
26931,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,40
16913,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16914,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16916,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16918,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,30
16912,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16907,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16938,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16924,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16920,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16921,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,40
16922,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,40
16951,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,30
16925,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16927,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16713,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,40
16167,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16178,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16170,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16177,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,80
16176,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,100
16171,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,70
16694,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,70
16682,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16701,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16705,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,70
16704,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,70
16703,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,70
16698,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16700,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,70
16699,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16680,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16659,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16658,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16657,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16660,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16708,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16678,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16672,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16677,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,70
16859,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16858,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16860,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16827,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16826,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16707,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16857,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16877,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16863,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16883,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,80
16712,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,40
16720,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16719,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16710,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16709,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
16651,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,100
16813,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16818,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16817,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16816,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16802,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16814,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,20
16620,3,40,-7,-7,-7,-7,-7,-7,-7,LPli,10
16645,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,100
16643,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,100
16639,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,50
16647,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,90
16652,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,90
26962,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,80
26963,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
26965,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
26933,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,30
26964,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,60
26961,2,40,-7,-7,-7,-7,-7,-7,-7,LPli,40
26902,1,40,-7,-7,-7,-7,-7,-7,-7,LPli,70
